Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,SourcePDF,totalSeasons
El Faro,2013,N/A,07 Aug 2014,83 min,"Drama, Mystery, Romance",Luis Fernando Bottia,"Luis Fernando Bottia, Carlos Alberto Franco Esguerra","Andrés Castañeda, Yuldor Gutiérrez, Karent Hinestroza","At the top of a solitary stone island, called Morro of Santa Marta, is a lighthouse that with its light sets the times and illuminates the story of our four characters: Angel, the old lighthouse keeper whose days are numbered and has still a promise pending to fulfill; Dolores, the woman who abandoned him twenty years ago vowing never to watch him again, and Genaro and Ophelia, two castaways forced to choose between a dream of love in a distant land and the duty to safeguard the dignity of this lonely place forgotten by the world. Is the story of men who do not want to resign to their duties and women who do not want to quit their dreams.",Spanish,Colombia,N/A,https://m.media-amazon.com/images/M/MV5BMTNkMjdjMzgtNjkzYy00NGUzLTk4N2UtNWViMDVhNTEyM2MxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,17,tt2827420,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
El favor,2004,N/A,22 Apr 2004,90 min,Comedy,Pablo Sofovich,Martín Greco,"Javier Lombardo, Victoria Onetto, Bernarda Pagés","Mora (Bernarda Pagés) and Roberta (Victoria Onetto), a lesbian couple, want a child. But who will be the donor? The two decide that Mora's brother Felipe, Argentina's top turkey-inseminator, should be the lucky provider. Poor Felipe gets more than he bargained for when he flies in from the country. He wants to visit his girlfriend, to visit his sister, and to meet with a business partner. The ladies have another plan, a plan to extract their desire. Their hope is that Roberta will easily seduce Felipe after he consumes the buffet of oysters, Viagra, and other assorted snake-oil aphrodisiacs. Poor Felipe has a lot to digest in his one night in the city. He finds out that Faustina, his devoutly Catholic fiance, is pregnant. He learns that his sister is gay (and that she wants more from him than a visit). On top of all of this, his (hopeful) future business partner is poisoned. Nothing goes as planned during Felipe's hilarious night in town.",Spanish,Argentina,N/A,https://m.media-amazon.com/images/M/MV5BZmQwOWZlZjctNzI1OC00ODllLTljNDAtNzQyM2Y4OGI0NmMzXkEyXkFqcGdeQXVyMjA3NDY1MzQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,148,tt0397419,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Fear and Loathing in Las Vegas (1998),1998,N/A,02 Sep 2020,N/A,Talk-Show,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjMxN2EwMjMtMmM5Yy00MjkyLWJjN2EtMGRiZmFlOWJkNzEwXkEyXkFqcGdeQXVyMTUyMTUzNjQ0._V1_SX300.jpg,"[{'Source': 'Rotten Tomatoes', 'Value': '51%'}]",N/A,N/A,N/A,tt26094512,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Executive Suite,1954,Approved,30 Apr 1954,104 min,"Drama, Romance",Robert Wise,"Ernest Lehman, Cameron Hawley","William Holden, Barbara Stanwyck, June Allyson","Avery Bullard, President of the Tredway Corporation has died. But he never named a clear successor, so the Board members must choose a replacement. The most likely is Loren Shaw, a skilled businessman, but some of the others don't like his calculating ways. But to stop him, they'll have to find someone else they can back. Will it be the engineer Don Walling? That will take convincing, they don't trust his youth and idealism. And he isn't even sure he wants the job, he might be happier creating rather than politicking.",English,United States,Nominated for 4 Oscars. 3 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BZGY1Yzk0N2MtMmZlYS00OGIyLWFiODAtYTNmYzkzYzczYzhhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.4,"4,722",tt0046963,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Fanny & Alexander,2012,N/A,20 Dec 2012,N/A,Reality-TV,Tobias Hansson,Anders Häger Jönson,"Alexander Ferrer, Fanny Lyckman",N/A,Swedish,Sweden,N/A,N/A,[],N/A,N/A,N/A,tt2659456,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Los Fernández de Peralvillo,1954,N/A,15 Sep 1954,115 min,"Drama, Crime, Thriller",Alejandro Galindo,"Juan H. Durán y Casahonda, Alejandro Galindo, Marco Aurelio Galindo","David Silva, Víctor Parra, Sara García","Desperate for improving his quality of life, a young failed door-to-door salesman ends up accepting a dubious job from a mysterious old friend.",Spanish,Mexico,6 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BYWUzNzZkNTktNTBjNy00ZmM0LWFiMmUtNDZhYzg3NjlkMmIzXkEyXkFqcGdeQXVyMzY2MDk0MTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,63,tt0045762,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Las fieras,1969,N/A,17 Jul 1969,105 min,"Comedy, Drama, Crime",René Cardona Jr.,"René Cardona Jr., Mario A. Zacarías","Mauricio Garcés, Enrique Rambal, Lucy Gallardo",N/A,Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BZWRlMWE1NTAtMDVmMS00N2E3LWJhMTItODFmMjQwOTVlYWEyXkEyXkFqcGdeQXVyMTk4MDgwNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,34,tt0067096,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Fanny Hill,2007,N/A,22 Oct 2007,60 min,"Drama, Romance",N/A,N/A,"Rebecca Night, Alison Steadman, Emma Stansfield","Orphaned by smallpox, young Lancashire country lady Fanny Hill cheerfully accepts her friend Esther Davies's offer to join the London 'working girls' with Mrs. Brown, a madam who recruits her as charmingly fresh enough to wait, in-living, on gentlemen. The first night, her room- and bed-mate Phoebe starts her sexual 'education', next she revels in being fitted her first-ever fancy frock. Her first 'client', Mr. Crofts, is neither naive nor attractive, rather a paying old rapist who isn't satisfied. Then the party scene, where men are younger and more charming. Handsome merchant's son Charles Standing declares love at first sight and offers to take Fanny away. After a few heavenly days of young love, they intend to demands Sir's blessing for their marriage, but as the ogre actually was her unsatisfied customer, Charles is made to choose between her and his future and leaves for colonial India. Being destitute, Fanny accepts becoming the kept woman of Mr. H., an earl's wealthy brother, in a fine London home with domestic staff, but since she won't give her heart he finally bangs her maid - Fanny seduces as 'revenge' her footman William. Both are dismissed. Fanny goes to Mrs. Cole's hat-shop, only to find it's a front for an upper-class whorehouse, a place where fathers even bring their sons to shed virginity with a virgin girl, a part Fanny plays well even though it breaks young Percy's heart. When she arrogantly scorns Mr. H, he has the whorehouse closed down; Fanny barely escapes, but without a dime. Alone on the street, her single act of kindness wins her a sick old rich man's favor, graduating from guest over house maid to companion and sole heir when he dies a few months later. Just then Charles returns...",English,United Kingdom,Nominated for 1 BAFTA Award1 nomination total,https://m.media-amazon.com/images/M/MV5BMTIyMTkzNjg1Nl5BMl5BanBnXkFtZTcwMzYzNTU4MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,"1,159",tt1054675,series,,,,,True,CINE.pdf,1
La fiesta del Chivo,2005,Not Rated,03 Mar 2006,132 min,Drama,Luis Llosa,"Luis Llosa, Augusto Cabada, Zachary Sklar","Tomas Milian, Isabella Rossellini, Paul Freeman","Based on the best-selling novel by Mario Vargas Llosa, this is the story of Urania Cabral (Isabella Rossellini), a beautiful, kind, intelligent, and independent Manhattan lawyer whom, after thirty years, returns to the Dominican Republic to face her ghosts and the horrifying circumstances that altered her life forever when she was a teenager, and Rafael Leonidas Trujillo (Tomas Milian) a.k.a El Chivo (The Goat) was the iron-handed ruler of this island paradise. After Urania faces her past, nothing in her present or future will ever be the same again.",English,"Dominican Republic, Spain, United Kingdom",N/A,https://m.media-amazon.com/images/M/MV5BNjIwZGY3ZDEtYzZiMi00YzQxLTgyOTctNThiMzM2NWMxMzQ4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,897,tt0428532,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Film Noir,2007,TV-MA,13 Nov 2008,97 min,"Animation, Crime, Mystery","Srdja Penezic, Risto Topaloski",Srdja Penezic,"Mark Keller, Bettina Devin, Roger Jackson",Private detective Sam Ruben's clever plan falls apart with the onset of amnesia. Everyone is trying to kill him and he doesn't know why. The classic film noir milieu now comes to you in the form of an animated feature.,English,"United States, Serbia",1 nomination,https://m.media-amazon.com/images/M/MV5BZGQzNTFiMmUtNDExYi00ZDYyLTk3YzItZmVkNjg0MDIxOTM4XkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,"1,646",tt0970933,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Flor Silvestre: su destino fue querer,2015,N/A,26 Nov 2020,30 min,"Documentary, Short",Alexis G.,N/A,"Flor Silvestre, Guadalupe Pineda, Angélica María","Flor Silvestre, celebrated Mexican singer and movie star, recounts her life, career, and marriage to Antonio Aguilar. Family and friends express their admiration for this great lady of the Mexican entertainment industry.",Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BMTM0YWQyZmEtZmIxNi00NWM1LWIwOWYtZmJmMTc1NGMxMjVmXkEyXkFqcGdeQXVyMjI3NzYwODc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4768756,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Fantasmas,2024,TV-MA,07 Jun 2024,N/A,Comedy,N/A,Julio Torres,"Julio Torres, Martine Gutierrez, Joe Rumrill",It follows the tale of when Julio Torres lost a golden oyster.,N/A,United States,Nominated for 1 Primetime Emmy. 1 win & 8 nominations total,https://m.media-amazon.com/images/M/MV5BYjQ0ODkwODgtOGU3Mi00YzU3LTkwZjctNzRmMjRmYTI3ODE1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,"1,985",tt18182112,series,,,,,True,CINE.pdf,1
Hercolubus: El fin de los tiempos,1999,N/A,24 Mar 1999,N/A,Documentary,Joseph Lando,Joseph Lando,Joseph Lando,N/A,Spanish,Puerto Rico,N/A,N/A,[],N/A,N/A,N/A,tt9912524,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Celebration,2007,N/A,02 Oct 2019,74 min,Documentary,Olivier Meyrou,Olivier Meyrou,"Yves Saint-Laurent, Pierre Bergé, Laetitia Casta",A documentary on Yves Saint-Laurent and the legendary fashion designer's final show.,French,France,N/A,https://m.media-amazon.com/images/M/MV5BNjE2MWNjNzYtYjRiZS00MTIwLWFlYWQtYTEzOTA5MjczNDQ5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,6.5,242,tt0970174,movie,N/A,"$22,557",N/A,N/A,True,CINE.pdf,
Forrest Gump,1994,PG-13,06 Jul 1994,142 min,"Drama, Romance",Robert Zemeckis,"Winston Groom, Eric Roth","Tom Hanks, Robin Wright, Gary Sinise","Forrest Gump is a simple man with a low I.Q. but good intentions. He is running through childhood with his best and only friend Jenny. His 'mama' teaches him the ways of life and leaves him to choose his destiny. Forrest joins the army for service in Vietnam, finding new friends called Dan and Bubba, he wins medals, creates a famous shrimp fishing fleet, inspires people to jog, starts a ping-pong craze, creates the smiley, writes bumper stickers and songs, donates to people and meets the president several times. However, this is all irrelevant to Forrest who can only think of his childhood sweetheart Jenny Curran, who has messed up her life. Although in the end all he wants to prove is that anyone can love anyone.",English,United States,Won 6 Oscars. 51 wins & 74 nominations total,https://m.media-amazon.com/images/M/MV5BNDYwNzVjMTItZmU5YS00YjQ5LTljYjgtMjY2NDVmYWMyNWFmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,8.8,"2,477,413",tt0109830,movie,N/A,"$330,455,270",N/A,N/A,True,CINE.pdf,
Franck Spadone,1999,N/A,19 Jul 2000,85 min,Thriller,Richard Bean,"Richard Bean, Sophie Feldman","Stanislas Merhar, Monica Bellucci, Carlo Brandt","Professional pickpocket Franck Spadone and his co-horts rob a beautiful stripper (played by Monica Bellucci). But Spadone becomes infatuated with his victim, and soon finds himself in the midst of a gang war because of his affections for her.",French,France,N/A,https://m.media-amazon.com/images/M/MV5BMTcyMjMyMDQ4OV5BMl5BanBnXkFtZTcwODQwMDE0MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}]",N/A,4.4,417,tt0166199,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Fuera del cielo,2006,R,12 Jan 2007,112 min,"Crime, Drama, Thriller",Javier 'Fox' Patrón,"Vicente Leñero, Guillermo Ríos","Demián Bichir, Armando Hernández, Damián Alcázar","Malboro and Cucu, the starring characters, are two brothers who split after the older one, Malboro, went to prison five years. One day he is set free, willing to return to his life. Cucu is the younger brother, who has become a boxer with possible success, if only the beater he keeps somewhere inside, didn't arise in the worst moments. The relationship between the two brothers is somehow ambiguous, there's something unclear that caused Malboro's arrest. To complete the triangle is Uncle Jesus who has been like a father to them; a retired boxer who's always thinking about his past. Sara is Malboro's great love, a woman full of shame and resented after almost leaving her whole life behind to follow Malboro, but he failed in their attempt to run away because that same night, he got arrested by Rojas. Rojas is Sara's husband, a police officer who hates Malboro and will do anything to get him out of his way. The morning in which the story begins Malboro and Cucú visit their mother and make a promise to her. From this point, everything they'll do is is related to that promise. During this, they will run into several people, whose stories crash one into another, some of them lucky, others almost lethal. All the facts are leading to an end in where each character will recover their spot in the urban cosmos, once the sun rises once again.",Spanish,Mexico,2 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BNDRmMTZkZGItYTUyZi00ODNhLWJmMGMtNGFjYWU4NmU3ZDRiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,611,tt0415964,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
La fuga,2001,N/A,24 May 2001,117 min,"Crime, Drama, Thriller",Eduardo Mignogna,"Jorge Goldenberg, Graciela Maglie, Eduardo Mignogna","Miguel Ángel Solá, Ricardo Darín, Gerardo Romano","In the summer of 1928, several inmates from the National Penitentiary in Buenos Aires managed to escape. The film narrates the fate of each of these runaways in search of their destiny - tough men with their own ethical codes and ready to do anything not to return to prison. Some of them will suffer violent deaths, while others manage de disappear. Sordid and moving stories, not excluding tenderness and love, mercy or horror sealed with a pact of prison love that will remain in the heart of Buenos Aires, as witness of the yearned-for freedom.",Spanish,"Spain, Argentina",5 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BYzhkODY4MzAtMjc4Ni00NjBlLTgzZmItMzVlZjllMDJlNjE2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,844,tt0281870,movie,07 Oct 2008,N/A,Primer Plano Film Group S.A.,N/A,True,CINE.pdf,
Legend of the Guardians: The Owls of Ga'Hoole,2010,PG,24 Sep 2010,97 min,"Animation, Action, Adventure",Zack Snyder,"John Orloff, Emil Stern, Kathryn Lasky","Jim Sturgess, Hugo Weaving, David Wenham","Soren (Jim Sturgess), a young barn owl, is kidnapped by owls of St. Aggie's, ostensibly an orphanage, where owlets are brainwashed into becoming soldiers. He and his new friends escape to the island of Ga'Hoole, to assist its noble, wise owls who fight the army being created by the wicked rulers of St. Aggie's.",English,"United States, Australia, United Kingdom",4 wins & 23 nominations total,https://m.media-amazon.com/images/M/MV5BMjE0NjA5OTA4N15BMl5BanBnXkFtZTcwODA3MTA3Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.9,"91,248",tt1219342,movie,N/A,"$55,675,313",N/A,N/A,True,CINE.pdf,
La garganta del diablo,1993,N/A,N/A,N/A,Drama,Sergio L. Mottola,N/A,"Horacio Ranieri, Sandra Callejón, Aldo Pastur",N/A,Spanish,Argentina,N/A,N/A,[],N/A,N/A,N/A,tt0311191,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
El gato sin botas,1957,N/A,31 Jul 1957,85 min,"Comedy, Drama, Fantasy",Fernando Cortés,"Fernando Cortés, Fernando Galiana","Germán Valdés, Martha Valdés, Nono Arsu","Agustín is a coward man and he is in love with Laura, a movie actress. He travels to Mexico City to find her and lives many adventures. His grandpa reminds him the history of the Puss'n Boots.",Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BMzI0ZGIyZDYtZGJjMS00NjAxLTljMDctZjM0MWU2ZDJhMWY5XkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,48,tt0264635,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Germinal,1993,R,31 Mar 1994,160 min,"Drama, Romance",Claude Berri,"Émile Zola, Claude Berri, Arlette Langmann","Renaud, Gérard Depardieu, Miou-Miou","It's mid 19th century, north of France. The story of a coal miner's town. They are exploited by the mine's owner. One day the decide to go on strike, and then the authorities repress them.",French,"France, Belgium, Italy",2 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BYWIwY2FkOWItZDc4Yi00ZTQxLWI0YTQtNmNmZGZmMDZhNjA4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}]",N/A,7.1,"5,824",tt0107002,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Happening,2021,R,24 Nov 2021,100 min,Drama,Audrey Diwan,"Audrey Diwan, Marcia Romano, Annie Ernaux","Anamaria Vartolomei, Kacey Mottet Klein, Luàna Bajrami","This is the story of Anne, a young woman who decides to abort to finish her studies and escape the social constraints of a working-class family. France in 1963: a society that censures women's desires. And sex in general. This simple but cruel story follows the itinerary of a woman who decides to go against the law. Anne has only a little time before her. Her exams are just around the corner, and her baby bump is growing fast.",French,France,Nominated for 1 BAFTA Award25 wins & 47 nominations total,https://m.media-amazon.com/images/M/MV5BZDI3Y2I0MTEtNmQwNy00YjVkLWEzYTEtOWFjZmNjZDZmOWJkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.4,"13,758",tt13880104,movie,N/A,"$181,023",N/A,N/A,True,CINE.pdf,
Frankenstein,2025,R,07 Nov 2025,149 min,"Drama, Fantasy, Horror",Guillermo del Toro,"Guillermo del Toro, Mary Shelley","Oscar Isaac, Jacob Elordi, Christoph Waltz","Dr. Victor Frankenstein, a brilliant but egotistical scientist, brings a creature to life in a monstrous experiment that ultimately leads to the undoing of both the creator and his tragic creation.","English, Danish, French","Mexico, United States",Nominated for 9 Oscars. 50 wins & 253 nominations total,https://m.media-amazon.com/images/M/MV5BYzYzNDYxMTQtMTU4OS00MTdlLThhMTQtZjI4NGJmMTZmNmRiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.5,"257,226",tt1312221,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
